escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
oficina x245,resumen de video,17.032,5.34,5.14,0.21,200,13773,
oficina x245,eventos recientes,17.032,5.54,5.09,0.45,200,14691,
oficina x245,panel en vivo,17.037,2.5,2.06,0.45,200,42,
oficina x245,panel en vivo,17.038,12.84,11.85,0.99,200,42,
oficina x245,panel en vivo,17.039,9.62,9.14,0.48,200,42,
oficina x245,panel en vivo,17.039,9.82,9.7,0.12,200,42,
oficina x245,estado del sistema,17.041,8.78,8.19,0.59,200,318,
oficina x245,panel en vivo,17.041,9.13,8.13,1.01,200,42,
oficina x245,resumen de video,17.043,15.87,10.04,5.83,200,13773,
oficina x245,resumen de video,17.045,14.44,10.59,3.85,200,13773,
oficina x245,resumen de video,17.045,13.95,9.76,4.19,200,13773,
oficina x245,panel en vivo,17.049,7.65,7.4,0.25,200,42,
oficina x245,eventos recientes,17.058,3.37,2.7,0.68,200,14691,
oficina x245,resumen de video,17.06,5.73,4.63,1.1,200,13773,
oficina x245,resumen de video,17.061,8.56,7.87,0.68,200,13773,
oficina x245,panel en vivo,17.061,15.05,13.79,1.26,200,42,
oficina x245,eventos recientes,17.063,14.46,11.37,3.09,200,14691,
oficina x245,resumen de video,17.064,7.48,6.84,0.64,200,13773,
oficina x245,panel en vivo,17.064,15.01,10.87,4.15,200,42,
oficina x245,resumen de video,17.066,11.95,8.38,3.57,200,13773,
oficina x245,panel en vivo,17.068,10.79,8.88,1.91,200,42,
oficina x245,eventos recientes,17.068,6.01,5.74,0.28,200,14691,
oficina x245,resumen de video,17.086,18.85,18.52,0.33,200,13773,
oficina x245,eventos recientes,17.086,6.7,6.11,0.59,200,14691,
oficina x245,eventos recientes,17.088,18.62,16.99,1.63,200,14691,
oficina x245,panel en vivo,17.089,8.52,8.38,0.13,200,42,
oficina x245,panel en vivo,17.091,7.83,7.54,0.3,200,42,
oficina x245,resumen de video,17.092,18.79,17.41,1.38,200,13773,
oficina x245,eventos recientes,17.093,10.94,9.92,1.02,200,14691,
oficina x245,panel en vivo,17.095,10.42,9.96,0.47,200,42,
oficina x245,panel en vivo,17.097,7.62,5.06,2.56,200,42,
oficina x245,panel en vivo,17.101,12.52,11.8,0.73,200,42,
oficina x245,panel en vivo,17.102,11.05,8.1,2.96,200,42,
oficina x245,resumen de video,17.105,9.81,9.54,0.27,200,13773,
oficina x245,resumen de video,17.105,11.8,11.36,0.44,200,13773,
oficina x245,panel en vivo,17.106,6.82,6.14,0.68,200,42,
oficina x245,resumen de video,17.122,4.11,3.95,0.15,200,13773,
oficina x245,eventos recientes,17.125,17.74,15.37,2.37,200,14691,
oficina x245,eventos recientes,17.126,17.33,14.58,2.75,200,14691,
oficina x245,eventos recientes,17.127,23.43,22.35,1.08,200,14691,
oficina x245,eventos recientes,17.128,14.13,12.92,1.21,200,14691,
oficina x245,resumen de video,17.131,21.34,19.55,1.8,200,13773,
oficina x245,panel en vivo,17.131,17.87,16.04,1.83,200,42,
oficina x245,eventos recientes,17.134,23.78,21.38,2.4,200,14691,
oficina x245,eventos recientes,17.134,22.55,19.18,3.37,200,14691,
oficina x245,eventos recientes,17.135,15.6,13.67,1.92,200,14691,
oficina x245,eventos recientes,17.135,15.38,14.38,1.0,200,14691,
oficina x245,resumen de video,17.141,13.88,13.79,0.09,200,13773,
oficina x245,eventos recientes,17.148,12.19,11.69,0.49,200,14691,
oficina x245,abrir ficha,17.149,11.53,10.74,0.8,200,1045,
oficina x245,panel en vivo,17.149,4.68,3.45,1.23,200,42,
oficina x245,resumen de video,17.149,13.82,9.67,4.15,200,13773,
oficina x245,eventos recientes,17.159,3.58,3.43,0.15,200,14691,
oficina x245,eventos recientes,17.162,3.03,2.66,0.36,200,14691,
oficina x245,eventos recientes,17.168,12.86,11.97,0.89,200,14691,
oficina x245,resumen de video,17.169,24.54,23.48,1.06,200,13773,
oficina x245,eventos recientes,17.169,13.97,12.79,1.18,200,14691,
oficina x245,resumen de video,17.171,26.78,26.16,0.62,200,13773,
oficina x245,resumen de video,17.171,18.67,14.33,4.33,200,13773,
oficina x245,panel en vivo,17.173,6.82,5.92,0.9,200,42,
