escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
sostenido 20rps,filtrar,14.189,31.85,30.23,1.62,200,31988,
sostenido 20rps,resumen,14.23,105.58,104.41,1.17,200,230,
sostenido 20rps,buscar por texto,14.335,48.02,47.03,0.99,200,32223,
sostenido 20rps,buscar por texto,14.345,137.5,137.2,0.3,200,32066,
sostenido 20rps,buscar por texto,14.386,108.2,107.8,0.4,200,32272,
sostenido 20rps,resumen,14.392,177.32,177.17,0.14,200,230,
sostenido 20rps,resumen,14.397,173.0,171.89,1.11,200,230,
sostenido 20rps,etiquetas,14.537,25.74,25.13,0.61,200,236,
sostenido 20rps,listar libreta,14.681,27.29,26.21,1.08,200,64586,
sostenido 20rps,resumen,14.717,106.42,104.95,1.47,200,230,
sostenido 20rps,buscar por texto,14.837,50.1,49.24,0.86,200,32075,
sostenido 20rps,abrir ficha,15.069,12.3,11.79,0.52,200,1291,
sostenido 20rps,listar libreta,15.097,30.04,29.24,0.8,200,64667,
sostenido 20rps,resumen,15.099,111.47,111.02,0.45,200,230,
sostenido 20rps,etiquetas,15.173,24.34,23.72,0.62,200,236,
sostenido 20rps,buscar por texto,15.311,58.25,57.84,0.41,200,32203,
sostenido 20rps,etiquetas,15.335,26.96,26.01,0.94,200,236,
sostenido 20rps,buscar por texto,15.342,52.54,52.12,0.42,200,32272,
sostenido 20rps,resumen,15.343,110.24,109.51,0.73,200,230,
sostenido 20rps,resumen,15.444,104.76,103.66,1.11,200,230,
sostenido 20rps,resumen,15.468,106.61,105.68,0.93,200,230,
sostenido 20rps,buscar por texto,15.561,49.92,48.33,1.59,200,32311,
sostenido 20rps,buscar por texto,15.593,47.37,46.36,1.01,200,32316,
sostenido 20rps,resumen,15.695,122.53,121.87,0.66,200,230,
sostenido 20rps,listar libreta,15.734,75.25,74.05,1.2,200,64721,
sostenido 20rps,filtrar,15.741,92.02,91.75,0.26,200,32367,
sostenido 20rps,resumen,15.742,143.66,142.97,0.69,200,230,
sostenido 20rps,etiquetas,15.751,59.13,58.13,1.0,200,236,
sostenido 20rps,resumen,15.76,145.89,145.08,0.81,200,230,
sostenido 20rps,listar libreta,15.791,66.91,66.33,0.58,200,64667,
sostenido 20rps,etiquetas,15.798,42.38,41.22,1.16,200,236,
sostenido 20rps,buscar por texto,15.887,49.82,49.33,0.49,200,32196,
sostenido 20rps,abrir ficha,15.981,13.09,12.72,0.36,200,1261,
sostenido 20rps,resumen,16.016,109.35,109.08,0.28,200,230,
sostenido 20rps,listar libreta,16.051,33.64,33.16,0.48,200,64667,
sostenido 20rps,resumen,16.137,106.54,104.54,2.0,200,230,
sostenido 20rps,buscar por texto,16.394,48.79,47.73,1.06,200,32066,
sostenido 20rps,filtrar,16.522,39.45,38.97,0.48,200,32302,
sostenido 20rps,historial de la ficha,16.573,15.35,14.85,0.49,200,9584,
sostenido 20rps,buscar por texto,16.576,46.83,46.67,0.17,200,32180,
sostenido 20rps,etiquetas,16.739,23.45,22.96,0.49,200,236,
sostenido 20rps,abrir ficha,16.767,10.74,10.34,0.39,200,1275,
sostenido 20rps,abrir ficha,16.887,11.58,10.66,0.92,200,1279,
sostenido 20rps,etiquetas,16.941,22.64,21.99,0.65,200,236,
sostenido 20rps,listar libreta,16.966,25.57,25.21,0.36,200,64586,
sostenido 20rps,buscar por texto,16.998,53.34,52.66,0.68,200,32066,
sostenido 20rps,historial de la ficha,17.006,11.53,10.66,0.87,200,3337,
sostenido 20rps,listar libreta,17.168,26.94,25.79,1.14,200,64586,
sostenido 20rps,resumen,17.207,103.22,101.19,2.03,200,230,
sostenido 20rps,buscar por texto,17.253,47.11,46.67,0.44,200,32224,
sostenido 20rps,buscar por texto,17.275,118.24,117.6,0.65,200,32353,
sostenido 20rps,resumen,17.311,170.17,169.93,0.24,200,230,
sostenido 20rps,buscar por texto,17.354,73.59,73.01,0.58,200,32224,
sostenido 20rps,buscar por texto,17.44,54.65,52.93,1.72,200,32272,
sostenido 20rps,etiquetas,17.479,25.6,24.64,0.96,200,236,
sostenido 20rps,resumen,17.489,106.2,105.58,0.62,200,230,
sostenido 20rps,etiquetas,17.493,23.66,22.44,1.22,200,236,
sostenido 20rps,duplicados,17.516,75654.49,75653.37,1.11,200,2197582,
sostenido 20rps,listar libreta,17.742,68.01,67.19,0.82,200,64667,
sostenido 20rps,resumen,17.794,183.21,182.33,0.88,200,230,
sostenido 20rps,resumen,17.848,209.44,208.56,0.87,200,230,
sostenido 20rps,abrir ficha,17.873,134.22,133.53,0.69,200,1270,
sostenido 20rps,resumen,17.92,178.04,177.74,0.3,200,230,
sostenido 20rps,listar libreta,17.948,112.41,111.74,0.67,200,64721,
sostenido 20rps,historial de la ficha,17.954,65.83,65.59,0.24,200,8584,
sostenido 20rps,buscar por texto,18.032,81.34,80.23,1.11,200,32269,
sostenido 20rps,resumen,18.069,269.81,268.52,1.29,200,230,
sostenido 20rps,buscar por texto,18.082,70.86,69.82,1.03,200,32267,
sostenido 20rps,resumen,18.082,258.04,255.91,2.13,200,230,
sostenido 20rps,listar libreta,18.27,1052.96,1051.03,1.94,200,64586,
sostenido 20rps,resumen,18.316,503.68,502.96,0.72,200,230,
sostenido 20rps,filtrar,18.356,900.13,899.1,1.03,200,32367,
sostenido 20rps,listar libreta,18.396,851.97,851.05,0.91,200,64586,
sostenido 20rps,etiquetas,18.399,213.34,213.18,0.16,200,236,
sostenido 20rps,filtrar,18.434,552.68,551.94,0.74,200,32306,
sostenido 20rps,listar libreta,18.473,672.79,672.3,0.49,200,64586,
sostenido 20rps,listar libreta,18.503,976.79,976.24,0.56,200,64721,
sostenido 20rps,abrir ficha,18.508,332.75,332.04,0.71,200,1287,
sostenido 20rps,resumen,18.519,335.1,334.37,0.74,200,230,
sostenido 20rps,resumen,18.559,375.94,375.69,0.25,200,230,
sostenido 20rps,buscar por texto,18.599,758.05,755.61,2.44,200,32203,
sostenido 20rps,listar libreta,18.658,1048.68,1047.01,1.66,200,64669,
sostenido 20rps,resumen,18.691,302.55,302.17,0.38,200,230,
sostenido 20rps,listar libreta,18.738,673.33,672.67,0.66,200,64721,
sostenido 20rps,buscar por texto,18.853,605.4,605.21,0.19,200,32075,
sostenido 20rps,listar libreta,18.933,772.06,770.6,1.45,200,64586,
sostenido 20rps,buscar por texto,18.97,592.99,592.19,0.8,200,32332,
sostenido 20rps,etiquetas,19.037,48.5,48.1,0.39,200,236,
sostenido 20rps,abrir ficha,19.069,107.68,107.24,0.44,200,1272,
sostenido 20rps,abrir ficha,19.08,93.56,93.34,0.22,200,1288,
sostenido 20rps,abrir ficha,19.135,76.78,76.13,0.65,200,1292,
sostenido 20rps,filtrar,19.219,387.21,386.35,0.86,200,32367,
sostenido 20rps,filtrar,19.278,399.66,398.82,0.85,200,32448,
sostenido 20rps,resumen,19.343,187.8,187.47,0.32,200,230,
